,Sentence: #,Word,POS,tag,-,Predict
6826,Sentence: 20325,Moscow,NNP,I-org,,NNP
6827,Sentence: 20325,in,IN,O,,IN
6828,Sentence: 20325,early,JJ,O,,JJ
6829,Sentence: 20325,July,NNP,B-tim,,NNP
6830,Sentence: 20325,.,.,O,,.
6831,Sentence: 20326,The,DT,O,,DT
6832,Sentence: 20326,goal,NN,O,,NN
6833,Sentence: 20326,of,IN,O,,IN
6834,Sentence: 20326,the,DT,O,,DT
6835,Sentence: 20326,talks,NNS,O,,NNS
6836,Sentence: 20326,is,VBZ,O,,VBZ
6837,Sentence: 20326,to,TO,O,,TO
6838,Sentence: 20326,replace,VB,O,,VB
6839,Sentence: 20326,the,DT,O,,DT
6840,Sentence: 20326,1991,CD,B-tim,,CD
6841,Sentence: 20326,Strategic,NNP,B-art,,NNP
6842,Sentence: 20326,Arms,NNP,I-art,,NNP
6843,Sentence: 20326,Reduction,NNP,I-art,,NNP
6844,Sentence: 20326,Treaty,NNP,I-art,,NNP
6845,Sentence: 20326,(,LRB,O,,LRB
6846,Sentence: 20326,START,NNP,B-art,,NNP
6847,Sentence: 20326,I,NNP,I-art,,NNP
6848,Sentence: 20326,),RRB,O,,RRB
6849,Sentence: 20326,before,IN,O,,IN
6850,Sentence: 20326,it,PRP,O,,PRP
6851,Sentence: 20326,expires,VBZ,O,,VBZ
6852,Sentence: 20326,on,IN,O,,IN
6853,Sentence: 20326,December,NNP,B-tim,,NNP
6854,Sentence: 20326,5,CD,I-tim,,CD
6855,Sentence: 20326,.,.,O,,.
6856,Sentence: 20327,Nestrenko,NNP,B-per,,PRP
6857,Sentence: 20327,told,VBD,O,,VBD
6858,Sentence: 20327,reporters,NNS,O,,NNS
6859,Sentence: 20327,the,DT,O,,DT
6860,Sentence: 20327,negotiations,NNS,O,,NNS
6861,Sentence: 20327,were,VBD,O,,VBD
6862,Sentence: 20327,proceeding,VBG,O,,VBN
6863,Sentence: 20327,in,IN,O,,IN
6864,Sentence: 20327,a,DT,O,,DT
6865,Sentence: 20327,"""",``,O,,``
6866,Sentence: 20327,constructive,JJ,O,,JJ
6867,Sentence: 20327,"""",``,O,,``
6868,Sentence: 20327,manner,NN,O,,NN
6869,Sentence: 20327,.,.,O,,.
6870,Sentence: 20328,START,NNP,B-art,,DT
6871,Sentence: 20328,I,NNP,I-art,,NNP
6872,Sentence: 20328,led,VBD,O,,VBD
6873,Sentence: 20328,to,TO,O,,TO
6874,Sentence: 20328,major,JJ,O,,JJ
6875,Sentence: 20328,reductions,NNS,O,,NNS
6876,Sentence: 20328,in,IN,O,,IN
6877,Sentence: 20328,the,DT,O,,DT
6878,Sentence: 20328,U.S.,NNP,B-geo,,NNP
6879,Sentence: 20328,and,CC,O,,CC
6880,Sentence: 20328,Russian,JJ,B-gpe,,NNP
6881,Sentence: 20328,nuclear,JJ,O,,JJ
6882,Sentence: 20328,arsenal,NN,O,,NN
6883,Sentence: 20328,at,IN,O,,IN
6884,Sentence: 20328,the,DT,O,,DT
6885,Sentence: 20328,end,NN,B-tim,,NN
6886,Sentence: 20328,of,IN,I-tim,,IN
6887,Sentence: 20328,the,DT,O,,DT
6888,Sentence: 20328,Cold,NNP,B-tim,,NNP
6889,Sentence: 20328,War,NNP,I-tim,,NNP
6890,Sentence: 20328,.,.,O,,.
6891,Sentence: 20329,Talks,NNS,O,,NNS
6892,Sentence: 20329,of,IN,O,,IN
6893,Sentence: 20329,finding,VBG,O,,VBG
6894,Sentence: 20329,a,DT,O,,DT
6895,Sentence: 20329,new,JJ,O,,JJ
6896,Sentence: 20329,agreement,NN,O,,NN
6897,Sentence: 20329,had,VBD,O,,VBD
6898,Sentence: 20329,made,VBN,O,,VBN
6899,Sentence: 20329,little,JJ,O,,JJ
6900,Sentence: 20329,progress,NN,O,,NN
6901,Sentence: 20329,under,IN,O,,IN
6902,Sentence: 20329,the,DT,O,,DT
6903,Sentence: 20329,administration,NN,O,,NN
6904,Sentence: 20329,of,IN,O,,IN
6905,Sentence: 20329,former,JJ,O,,JJ
6906,Sentence: 20329,U.S.,NNP,B-geo,,NNP
6907,Sentence: 20329,President,NNP,B-per,,NNP
6908,Sentence: 20329,George,NNP,I-per,,NNP
6909,Sentence: 20329,W.,NNP,I-per,,NNP
6910,Sentence: 20329,Bush,NNP,I-per,,NNP
6911,Sentence: 20329,.,.,O,,.
6912,Sentence: 20330,Iranian,JJ,B-gpe,,JJ
6913,Sentence: 20330,state,NN,O,,NN
6914,Sentence: 20330,media,NNS,O,,NNS
6915,Sentence: 20330,say,VBP,O,,VBP
6916,Sentence: 20330,Iran,NNP,B-geo,,NNP
6917,Sentence: 20330,has,VBZ,O,,VBZ
6918,Sentence: 20330,arrested,VBN,O,,VBN
6919,Sentence: 20330,seven,CD,O,,CD
6920,Sentence: 20330,people,NNS,O,,NNS
6921,Sentence: 20330,linked,VBN,O,,VBN
6922,Sentence: 20330,to,TO,O,,TO
6923,Sentence: 20330,U.S.-funded,JJ,O,,NNP
6924,Sentence: 20330,Radio,NN,O,,NNP
6925,Sentence: 20330,Farda,NNP,B-per,,NNP
6926,Sentence: 20330,and,CC,O,,CC
6927,Sentence: 20330,has,VBZ,O,,VBZ
6928,Sentence: 20330,accused,VBN,O,,VBN
6929,Sentence: 20330,some,DT,O,,DT
6930,Sentence: 20330,of,IN,O,,IN
6931,Sentence: 20330,working,VBG,O,,VBG
6932,Sentence: 20330,for,IN,O,,IN
6933,Sentence: 20330,U.S.,NNP,B-geo,,JJ
6934,Sentence: 20330,spy,NN,O,,NN
6935,Sentence: 20330,agencies,NNS,O,,NNS
6936,Sentence: 20330,.,.,O,,.
6937,Sentence: 20331,The,DT,O,,DT
6938,Sentence: 20331,official,JJ,O,,JJ
6939,Sentence: 20331,new,JJ,O,,JJ
6940,Sentence: 20331,agency,NN,O,,NN
6941,Sentence: 20331,IRNA,NNP,B-org,,NNP
6942,Sentence: 20331,says,VBZ,O,,VBZ
6943,Sentence: 20331,the,DT,O,,DT
6944,Sentence: 20331,seven,CD,O,,CD
6945,Sentence: 20331,are,VBP,O,,VBP
6946,Sentence: 20331,suspected,VBN,O,,VBN
6947,Sentence: 20331,of,IN,O,,IN
6948,Sentence: 20331,provoking,VBG,O,,VBG
6949,Sentence: 20331,protesters,NNS,O,,NNS
6950,Sentence: 20331,during,IN,O,,IN
6951,Sentence: 20331,the,DT,O,,DT
6952,Sentence: 20331,violent,JJ,O,,JJ
6953,Sentence: 20331,anti-government,NN,O,,NN
6954,Sentence: 20331,demonstration,NN,O,,NN
6955,Sentence: 20331,last,JJ,O,,JJ
6956,Sentence: 20331,December,NNP,B-tim,,NNP
6957,Sentence: 20331,.,.,O,,.
6958,Sentence: 20332,At,IN,O,,IN
6959,Sentence: 20332,least,JJS,O,,JJS
6960,Sentence: 20332,eight,CD,O,,CD
6961,Sentence: 20332,people,NNS,O,,NNS
6962,Sentence: 20332,died,VBD,O,,VBD
6963,Sentence: 20332,on,IN,O,,IN
6964,Sentence: 20332,Ashura,NNP,B-geo,,NNP
6965,Sentence: 20332,",",",",O,,","
6966,Sentence: 20332,the,DT,O,,DT
6967,Sentence: 20332,day,NN,O,,NN
6968,Sentence: 20332,of,IN,O,,IN
6969,Sentence: 20332,ritual,JJ,O,,NNP
6970,Sentence: 20332,Shi'ite,NNP,O,,NNP
6971,Sentence: 20332,Muslim,NNP,O,,NNP
6972,Sentence: 20332,mourning,NN,O,,NN
6973,Sentence: 20332,",",",",O,,","
6974,Sentence: 20332,after,IN,O,,IN
6975,Sentence: 20332,clashes,NNS,O,,NNS
6976,Sentence: 20332,broke,VBD,O,,VBD
6977,Sentence: 20332,out,RP,O,,RP
6978,Sentence: 20332,between,IN,O,,IN
6979,Sentence: 20332,security,NN,O,,NN
6980,Sentence: 20332,forces,NNS,O,,NNS
6981,Sentence: 20332,and,CC,O,,CC
6982,Sentence: 20332,opposition,NN,O,,NN
6983,Sentence: 20332,supporters,NNS,O,,NNS
6984,Sentence: 20332,.,.,O,,.
6985,Sentence: 20333,IRNA,NNP,B-org,,PRP
6986,Sentence: 20333,did,VBD,O,,VBD
6987,Sentence: 20333,not,RB,O,,RB
6988,Sentence: 20333,identify,VB,O,,VB
6989,Sentence: 20333,those,DT,O,,DT
6990,Sentence: 20333,arrested,VBN,O,,VBN
6991,Sentence: 20333,.,.,O,,.
6992,Sentence: 20334,Radio,NNP,O,,NNP
6993,Sentence: 20334,Farda,NNP,B-per,,NNP
6994,Sentence: 20334,is,VBZ,O,,VBZ
6995,Sentence: 20334,a,DT,O,,DT
6996,Sentence: 20334,Farsi-language,JJ,O,,NNP
6997,Sentence: 20334,broadcast,NN,O,,NN
6998,Sentence: 20334,service,NN,O,,NN
6999,Sentence: 20334,based,VBN,O,,VBN
7000,Sentence: 20334,in,IN,O,,IN
7001,Sentence: 20334,Prague,NNP,B-geo,,NNP
7002,Sentence: 20334,",",",",O,,","
7003,Sentence: 20334,Czech,JJ,B-gpe,,NNP
7004,Sentence: 20334,Republic,NNP,B-geo,,NNP
7005,Sentence: 20334,",",",",O,,","
7006,Sentence: 20334,and,CC,O,,CC
7007,Sentence: 20334,funded,VBN,O,,VBN
7008,Sentence: 20334,by,IN,O,,IN
7009,Sentence: 20334,the,DT,O,,DT
7010,Sentence: 20334,U.S.,NNP,B-geo,,JJ
7011,Sentence: 20334,government,NN,O,,NN
7012,Sentence: 20334,.,.,O,,.
7013,Sentence: 20335,The,DT,O,,DT
7014,Sentence: 20335,arrests,NNS,O,,NNS
7015,Sentence: 20335,come,VBP,O,,VBP
7016,Sentence: 20335,as,IN,O,,IN
7017,Sentence: 20335,Iran,NNP,B-geo,,NNP
7018,Sentence: 20335,is,VBZ,O,,VBZ
7019,Sentence: 20335,beginning,VBG,O,,VBG
7020,Sentence: 20335,to,TO,O,,TO
7021,Sentence: 20335,mark,VB,O,,VB
7022,Sentence: 20335,the,DT,O,,DT
7023,Sentence: 20335,31st,JJ,B-tim,,CD
7024,Sentence: 20335,anniversary,NN,I-tim,,NN
7025,Sentence: 20335,of,IN,I-tim,,IN
7026,Sentence: 20335,the,DT,O,,DT
7027,Sentence: 20335,1979,CD,B-tim,,CD
7028,Sentence: 20335,Islamic,JJ,I-tim,,JJ
7029,Sentence: 20335,revolution,NN,I-tim,,NN
7030,Sentence: 20335,that,WDT,I-tim,,WDT
7031,Sentence: 20335,toppled,VBD,O,,VBD
7032,Sentence: 20335,the,DT,O,,DT
7033,Sentence: 20335,U.S.-backed,JJ,O,,NNP
7034,Sentence: 20335,shah,NN,O,,NN
7035,Sentence: 20335,.,.,O,,.
7036,Sentence: 20336,Opposition,NN,O,,JJ
7037,Sentence: 20336,leaders,NNS,O,,NNS
7038,Sentence: 20336,Mir,NNP,O,,NNP
7039,Sentence: 20336,Hossein,NNP,B-per,,NNP
7040,Sentence: 20336,Mousavi,NNP,I-per,,NNP
7041,Sentence: 20336,and,CC,O,,CC
7042,Sentence: 20336,Mehdi,NNP,B-per,,NNP
7043,Sentence: 20336,Karroubi,NNP,I-per,,NNP
7044,Sentence: 20336,have,VBP,O,,VBP
7045,Sentence: 20336,urged,VBN,O,,VBN
7046,Sentence: 20336,their,PRP$,O,,PRP$
7047,Sentence: 20336,supporters,NNS,O,,NNS
7048,Sentence: 20336,to,TO,O,,TO
7049,Sentence: 20336,make,VB,O,,VB
7050,Sentence: 20336,their,PRP$,O,,PRP$
7051,Sentence: 20336,voices,NNS,O,,NNS
7052,Sentence: 20336,heard,VBN,O,,VBN
7053,Sentence: 20336,when,WRB,O,,WRB
7054,Sentence: 20336,Iranians,NNS,B-gpe,,NNP
7055,Sentence: 20336,march,VBP,O,,NN
7056,Sentence: 20336,on,IN,O,,IN
7057,Sentence: 20336,February,NNP,B-tim,,NNP
7058,Sentence: 20336,11,CD,I-tim,,CD
7059,Sentence: 20336,.,.,O,,.
7060,Sentence: 20337,Iran,NNP,B-geo,,NNP
7061,Sentence: 20337,'s,POS,O,,POS
7062,Sentence: 20337,government,NN,O,,NN
7063,Sentence: 20337,has,VBZ,O,,VBZ
7064,Sentence: 20337,threatened,VBN,O,,VBN
7065,Sentence: 20337,severe,JJ,O,,JJ
7066,Sentence: 20337,reprisals,NNS,O,,NNS
7067,Sentence: 20337,if,IN,O,,IN
7068,Sentence: 20337,the,DT,O,,DT
7069,Sentence: 20337,protests,NNS,O,,NNS
7070,Sentence: 20337,take,VBP,O,,VBP
7071,Sentence: 20337,place,NN,O,,NN
7072,Sentence: 20337,.,.,O,,.
7073,Sentence: 20338,Mexican,JJ,B-gpe,,JJ
7074,Sentence: 20338,authorities,NNS,O,,NNS
7075,Sentence: 20338,say,VBP,O,,VBP
7076,Sentence: 20338,they,PRP,O,,PRP
7077,Sentence: 20338,have,VBP,O,,VBP
7078,Sentence: 20338,found,VBN,O,,VBN
7079,Sentence: 20338,the,DT,O,,DT
7080,Sentence: 20338,second,JJ,O,,JJ
7081,Sentence: 20338,flight,NN,O,,NN
7082,Sentence: 20338,data,NNS,O,,NNS
7083,Sentence: 20338,recorder,NN,O,,NN
7084,Sentence: 20338,from,IN,O,,IN
7085,Sentence: 20338,the,DT,O,,DT
7086,Sentence: 20338,airplane,NN,O,,NN
7087,Sentence: 20338,crash,NN,O,,NN
7088,Sentence: 20338,that,WDT,O,,WDT
7089,Sentence: 20338,killed,VBD,O,,VBD
7090,Sentence: 20338,Interior,NNP,O,,NNP
7091,Sentence: 20338,Minister,NNP,O,,NNP
7092,Sentence: 20338,Juan,NNP,B-per,,NNP
7093,Sentence: 20338,Camilo,NNP,I-per,,NNP
7094,Sentence: 20338,Mourino,NNP,I-per,,NNP
7095,Sentence: 20338,.,.,O,,.
7096,Sentence: 20339,Transportation,NNP,B-org,,DT
7097,Sentence: 20339,Minister,NNP,O,,NNP
7098,Sentence: 20339,Luis,NNP,B-per,,NNP
7099,Sentence: 20339,Tellez,NNP,I-per,,NNP
7100,Sentence: 20339,says,VBZ,O,,VBZ
7101,Sentence: 20339,Thursday,NNP,B-tim,,NNP
7102,Sentence: 20339,that,IN,O,,IN
7103,Sentence: 20339,investigators,NNS,O,,NNS
7104,Sentence: 20339,found,VBD,O,,VBD
7105,Sentence: 20339,the,DT,O,,DT
7106,Sentence: 20339,"""",``,O,,``
7107,Sentence: 20339,black,JJ,O,,JJ
7108,Sentence: 20339,box,NN,O,,NN
7109,Sentence: 20339,"""",``,O,,``
7110,Sentence: 20339,containing,VBG,O,,VBG
7111,Sentence: 20339,voice,NN,O,,NN
7112,Sentence: 20339,recordings,NNS,O,,NN
7113,Sentence: 20339,of,IN,O,,IN
7114,Sentence: 20339,the,DT,O,,DT
7115,Sentence: 20339,crew,NN,O,,NN
7116,Sentence: 20339,.,.,O,,.
7117,Sentence: 20340,The,DT,O,,DT
7118,Sentence: 20340,data,NNS,O,,NNS
7119,Sentence: 20340,recorder,NN,O,,NN
7120,Sentence: 20340,with,IN,O,,IN
7121,Sentence: 20340,navigation,NN,O,,NN
7122,Sentence: 20340,information,NN,O,,NN
7123,Sentence: 20340,was,VBD,O,,VBD
7124,Sentence: 20340,recovered,VBN,O,,VBN
7125,Sentence: 20340,on,IN,O,,IN
7126,Sentence: 20340,Wednesday,NNP,B-tim,,NNP
7127,Sentence: 20340,.,.,O,,.
7128,Sentence: 20341,Tellez,NNP,B-per,,PRP
7129,Sentence: 20341,says,VBZ,O,,VBZ
7130,Sentence: 20341,both,DT,O,,DT
7131,Sentence: 20341,boxes,NNS,O,,NNS
7132,Sentence: 20341,will,MD,O,,MD
7133,Sentence: 20341,be,VB,O,,VB
7134,Sentence: 20341,examined,VBN,O,,VBN
7135,Sentence: 20341,in,IN,O,,IN
7136,Sentence: 20341,the,DT,O,,DT
7137,Sentence: 20341,United,NNP,B-geo,,NNP
7138,Sentence: 20341,States,NNPS,I-geo,,NNP
7139,Sentence: 20341,.,.,O,,.
7140,Sentence: 20342,The,DT,O,,DT
7141,Sentence: 20342,small,JJ,O,,JJ
7142,Sentence: 20342,government,NN,O,,NN
7143,Sentence: 20342,plane,NN,O,,NN
7144,Sentence: 20342,crashed,VBD,O,,VBD
7145,Sentence: 20342,Tuesday,NNP,B-tim,,NNP
7146,Sentence: 20342,during,IN,O,,IN
7147,Sentence: 20342,evening,NN,O,,NN
7148,Sentence: 20342,rush,NN,O,,NN
7149,Sentence: 20342,hour,NN,O,,NN
7150,Sentence: 20342,near,IN,O,,IN
7151,Sentence: 20342,Mexico,NNP,B-geo,,NNP
7152,Sentence: 20342,'s,POS,O,,POS
7153,Sentence: 20342,City,NNP,B-geo,,NNP
7154,Sentence: 20342,'s,POS,O,,POS
7155,Sentence: 20342,main,JJ,O,,JJ
7156,Sentence: 20342,avenue,NN,O,,NNP
7157,Sentence: 20342,",",",",O,,","
7158,Sentence: 20342,Paseo,NNP,B-org,,NNP
7159,Sentence: 20342,de,NNP,I-org,,IN
7160,Sentence: 20342,la,NNP,I-org,,CD
7161,Sentence: 20342,Reforma,NNP,I-org,,NNP
7162,Sentence: 20342,.,.,O,,.
7163,Sentence: 20343,Among,IN,O,,IN
7164,Sentence: 20343,those,DT,O,,DT
7165,Sentence: 20343,killed,VBN,O,,VBN
7166,Sentence: 20343,was,VBD,O,,VBD
7167,Sentence: 20343,the,DT,O,,DT
7168,Sentence: 20343,former,JJ,O,,JJ
7169,Sentence: 20343,prosecutor,NN,O,,NN
7170,Sentence: 20343,for,IN,O,,IN
7171,Sentence: 20343,drug,NN,O,,NN
7172,Sentence: 20343,crimes,NNS,O,,NNS
7173,Sentence: 20343,",",",",O,,","
7174,Sentence: 20343,Jose,NNP,B-per,,NNP
7175,Sentence: 20343,Luis,NNP,I-per,,NNP
7176,Sentence: 20343,Santiago,NNP,I-per,,NNP
7177,Sentence: 20343,Vasconcelos,NNP,I-per,,NNP
7178,Sentence: 20343,",",",",O,,","
7179,Sentence: 20343,and,CC,O,,CC
7180,Sentence: 20343,at,IN,O,,IN
7181,Sentence: 20343,least,JJS,O,,JJS
7182,Sentence: 20343,a,DT,O,,DT
7183,Sentence: 20343,dozen,NN,O,,NN
7184,Sentence: 20343,other,JJ,O,,JJ
7185,Sentence: 20343,people,NNS,O,,NNS
7186,Sentence: 20343,in,IN,O,,IN
7187,Sentence: 20343,the,DT,O,,DT
7188,Sentence: 20343,aircraft,NN,O,,NN
7189,Sentence: 20343,and,CC,O,,CC
7190,Sentence: 20343,on,IN,O,,IN
7191,Sentence: 20343,the,DT,O,,DT
7192,Sentence: 20343,ground,NN,O,,NN
7193,Sentence: 20343,.,.,O,,.
7194,Sentence: 20344,Interior,NNP,O,,DT
7195,Sentence: 20344,Minister,NNP,O,,NNP
7196,Sentence: 20344,Mourino,NNP,B-per,,NNP
7197,Sentence: 20344,had,VBD,O,,VBD
7198,Sentence: 20344,led,VBN,O,,VBN
7199,Sentence: 20344,a,DT,O,,DT
7200,Sentence: 20344,government,NN,O,,NN
7201,Sentence: 20344,campaign,NN,O,,NN
7202,Sentence: 20344,against,IN,O,,IN
7203,Sentence: 20344,mounting,VBG,O,,VBG
7204,Sentence: 20344,violence,NN,O,,NN
7205,Sentence: 20344,by,IN,O,,IN
7206,Sentence: 20344,drug,NN,O,,NN
7207,Sentence: 20344,cartels,NNS,O,,NNS
7208,Sentence: 20344,.,.,O,,.
7209,Sentence: 20345,The,DT,O,,DT
7210,Sentence: 20345,violence,NN,O,,NN
7211,Sentence: 20345,has,VBZ,O,,VBZ
7212,Sentence: 20345,killed,VBN,O,,VBN
7213,Sentence: 20345,about,IN,O,,IN
7214,Sentence: 20345,4000,CD,O,,JJ
7215,Sentence: 20345,people,NNS,O,,NNS
7216,Sentence: 20345,this,DT,O,,DT
7217,Sentence: 20345,year,NN,O,,NN
7218,Sentence: 20345,",",",",O,,","
7219,Sentence: 20345,including,VBG,O,,VBG
7220,Sentence: 20345,several,JJ,O,,JJ
7221,Sentence: 20345,top,JJ,O,,JJ
7222,Sentence: 20345,officials,NNS,O,,NNS
7223,Sentence: 20345,.,.,O,,.
7224,Sentence: 20346,A,DT,O,,DT
7225,Sentence: 20346,man,NN,O,,NN
7226,Sentence: 20346,says,VBZ,O,,VBZ
7227,Sentence: 20346,he,PRP,O,,PRP
7228,Sentence: 20346,was,VBD,O,,VBD
7229,Sentence: 20346,paid,VBN,O,,VBN
7230,Sentence: 20346,to,TO,O,,TO
7231,Sentence: 20346,throw,VB,O,,VB
7232,Sentence: 20346,a,DT,O,,DT
7233,Sentence: 20346,grenade,NN,O,,NN
7234,Sentence: 20346,at,IN,O,,IN
7235,Sentence: 20346,a,DT,O,,DT
7236,Sentence: 20346,mosque,NN,O,,NN
7237,Sentence: 20346,during,IN,O,,IN
7238,Sentence: 20346,Friday,NNP,B-tim,,NNP
7239,Sentence: 20346,prayers,NNS,O,,NNS
7240,Sentence: 20346,in,IN,O,,IN
7241,Sentence: 20346,Indian,NNP,B-geo,,NNP
7242,Sentence: 20346,Kashmir,NNP,I-geo,,NNP
7243,Sentence: 20346,",",",",O,,","
7244,Sentence: 20346,an,DT,O,,DT
7245,Sentence: 20346,attack,NN,O,,NN
7246,Sentence: 20346,that,WDT,O,,WDT
7247,Sentence: 20346,killed,VBD,O,,VBD
7248,Sentence: 20346,five,CD,O,,CD
7249,Sentence: 20346,people,NNS,O,,NNS
7250,Sentence: 20346,",",",",O,,","
7251,Sentence: 20346,including,VBG,O,,VBG
7252,Sentence: 20346,two,CD,O,,CD
7253,Sentence: 20346,young,JJ,O,,JJ
7254,Sentence: 20346,girls,NNS,O,,NNS
7255,Sentence: 20346,.,.,O,,.
7256,Sentence: 20347,Local,JJ,O,,JJ
7257,Sentence: 20347,residents,NNS,O,,NNS
7258,Sentence: 20347,captured,VBD,O,,VBD
7259,Sentence: 20347,Ghulam,NNP,B-org,,NNP
7260,Sentence: 20347,Nadi,NNP,I-org,,NNP
7261,Sentence: 20347,Mir,NNP,O,,NNP
7262,Sentence: 20347,immediately,RB,O,,RB
7263,Sentence: 20347,after,IN,O,,IN
7264,Sentence: 20347,the,DT,O,,DT
7265,Sentence: 20347,attack,NN,O,,NN
7266,Sentence: 20347,in,IN,O,,IN
7267,Sentence: 20347,the,DT,O,,DT
7268,Sentence: 20347,village,NN,O,,NN
7269,Sentence: 20347,of,IN,O,,IN
7270,Sentence: 20347,Tahab,NNP,B-geo,,NNP
7271,Sentence: 20347,and,CC,O,,CC
7272,Sentence: 20347,turned,VBD,O,,VBD
7273,Sentence: 20347,him,PRP,O,,PRP
7274,Sentence: 20347,over,RP,O,,IN
7275,Sentence: 20347,to,TO,O,,TO
7276,Sentence: 20347,police,NNS,O,,NNS
7277,Sentence: 20347,.,.,O,,.
7278,Sentence: 20348,He,PRP,O,,PRP
7279,Sentence: 20348,told,VBD,O,,VBD
7280,Sentence: 20348,reporters,NNS,O,,NNS
7281,Sentence: 20348,Saturday,NNP,B-tim,,NNP
7282,Sentence: 20348,he,PRP,O,,PRP
7283,Sentence: 20348,was,VBD,O,,VBD
7284,Sentence: 20348,paid,VBN,O,,VBN
7285,Sentence: 20348,$,$,O,,$
7286,Sentence: 20348,20,CD,O,,CD
7287,Sentence: 20348,to,TO,O,,TO
7288,Sentence: 20348,throw,VB,O,,VB
7289,Sentence: 20348,the,DT,O,,DT
7290,Sentence: 20348,grenade,NN,O,,NN
7291,Sentence: 20348,.,.,O,,.
7292,Sentence: 20349,Police,NNS,O,,NNS
7293,Sentence: 20349,suspect,VBP,O,,VBP
7294,Sentence: 20349,the,DT,O,,DT
7295,Sentence: 20349,incident,NN,O,,NN
7296,Sentence: 20349,involved,VBD,O,,VBD
7297,Sentence: 20349,the,DT,O,,DT
7298,Sentence: 20349,militant,JJ,O,,JJ
7299,Sentence: 20349,group,NN,O,,NN
7300,Sentence: 20349,Hizb-ul-Mujahedeen,NNP,B-per,,NNP
7301,Sentence: 20349,",",",",O,,","
7302,Sentence: 20349,but,CC,O,,CC
7303,Sentence: 20349,the,DT,O,,DT
7304,Sentence: 20349,group,NN,O,,NN
7305,Sentence: 20349,denied,VBD,O,,VBD
7306,Sentence: 20349,any,DT,O,,DT
7307,Sentence: 20349,involvement,NN,O,,NN
7308,Sentence: 20349,.,.,O,,.
7309,Sentence: 20350,The,DT,O,,DT
7310,Sentence: 20350,region,NN,O,,NN
7311,Sentence: 20350,has,VBZ,O,,VBZ
7312,Sentence: 20350,been,VBN,O,,VBN
7313,Sentence: 20350,rocked,VBN,O,,VBN
7314,Sentence: 20350,by,IN,O,,IN
7315,Sentence: 20350,a,DT,O,,DT
7316,Sentence: 20350,series,NN,O,,NN
7317,Sentence: 20350,of,IN,O,,IN
7318,Sentence: 20350,grenade,NN,O,,NN
7319,Sentence: 20350,attacks,NNS,O,,NNS
7320,Sentence: 20350,by,IN,O,,IN
7321,Sentence: 20350,separatist,JJ,O,,JJ
7322,Sentence: 20350,militants,NNS,O,,NNS
7323,Sentence: 20350,in,IN,O,,IN
7324,Sentence: 20350,recent,JJ,O,,JJ
7325,Sentence: 20350,months,NNS,O,,NNS
7326,Sentence: 20350,.,.,O,,.
7327,Sentence: 20351,Protesters,NNS,O,,NNS
7328,Sentence: 20351,in,IN,O,,IN
7329,Sentence: 20351,Venezuela,NNP,B-geo,,NNP
7330,Sentence: 20351,have,VBP,O,,VBP
7331,Sentence: 20351,clashed,VBN,O,,VBN
7332,Sentence: 20351,with,IN,O,,IN
7333,Sentence: 20351,police,NNS,O,,NNS
7334,Sentence: 20351,as,IN,O,,IN
7335,Sentence: 20351,thousands,NNS,O,,NNS
7336,Sentence: 20351,demonstrated,VBD,O,,VBD
7337,Sentence: 20351,against,IN,O,,IN
7338,Sentence: 20351,constitutional,JJ,O,,JJ
7339,Sentence: 20351,reforms,NNS,O,,NNS
7340,Sentence: 20351,that,IN,O,,IN
7341,Sentence: 20351,some,DT,O,,DT
7342,Sentence: 20351,critics,NNS,O,,NNS
7343,Sentence: 20351,say,VBP,O,,VBP
7344,Sentence: 20351,will,MD,O,,MD
7345,Sentence: 20351,turn,VB,O,,VB
7346,Sentence: 20351,the,DT,O,,DT
7347,Sentence: 20351,country,NN,O,,NN
7348,Sentence: 20351,into,IN,O,,IN
7349,Sentence: 20351,an,DT,O,,DT
7350,Sentence: 20351,authoritarian,JJ,O,,JJ
7351,Sentence: 20351,state,NN,O,,NN
7352,Sentence: 20351,.,.,O,,.
7353,Sentence: 20352,Venezuelan,JJ,B-gpe,,JJ
7354,Sentence: 20352,police,NN,O,,NNS
7355,Sentence: 20352,fired,VBD,O,,VBD
7356,Sentence: 20352,tear,JJ,O,,JJ
7357,Sentence: 20352,gas,NN,O,,NN
7358,Sentence: 20352,Tuesday,NNP,B-tim,,NNP
7359,Sentence: 20352,at,IN,O,,IN
7360,Sentence: 20352,the,DT,O,,DT
7361,Sentence: 20352,student-led,JJ,O,,JJ
7362,Sentence: 20352,demonstrators,NNS,O,,NNS
7363,Sentence: 20352,after,IN,O,,IN
7364,Sentence: 20352,clashes,NNS,O,,NNS
7365,Sentence: 20352,broke,VBD,O,,VBD
7366,Sentence: 20352,out,RP,O,,RP
7367,Sentence: 20352,in,IN,O,,IN
7368,Sentence: 20352,Caracas,NNP,B-geo,,NNP
7369,Sentence: 20352,.,.,O,,.
7370,Sentence: 20353,The,DT,O,,DT
7371,Sentence: 20353,proposed,VBN,O,,VBN
7372,Sentence: 20353,amendments,NNS,O,,NNS
7373,Sentence: 20353,include,VBP,O,,VBP
7374,Sentence: 20353,eliminating,VBG,O,,VBG
7375,Sentence: 20353,presidential,JJ,O,,JJ
7376,Sentence: 20353,term,NN,O,,NN
7377,Sentence: 20353,limits,NNS,O,,NNS
7378,Sentence: 20353,",",",",O,,","
7379,Sentence: 20353,detaining,VBG,O,,VBG
