,Sen,word,pos,tag,predict
5311,Sentence: 34233,this,DT,O,DT
5312,Sentence: 34233,month,NN,O,NN
5313,Sentence: 34233,.,.,O,.
5314,Sentence: 34234,Rescue,NN,O,CD
5315,Sentence: 34234,workers,NNS,O,NNS
5316,Sentence: 34234,say,VBP,O,VBP
5317,Sentence: 34234,more,JJR,O,JJR
5318,Sentence: 34234,than,IN,O,IN
5319,Sentence: 34234,"50,000",CD,O,CD
5320,Sentence: 34234,people,NNS,O,NNS
5321,Sentence: 34234,have,VBP,O,VBP
5322,Sentence: 34234,been,VBN,O,VBN
5323,Sentence: 34234,impacted,VBN,O,VBN
5324,Sentence: 34234,in,IN,O,IN
5325,Sentence: 34234,the,DT,O,DT
5326,Sentence: 34234,worst-hit,JJ,O,JJ
5327,Sentence: 34234,areas,NNS,O,NNS
5328,Sentence: 34234,of,IN,O,IN
5329,Sentence: 34234,Baluchistan,NNP,B-geo,DT
5330,Sentence: 34234,province,NN,O,NN
5331,Sentence: 34234,.,.,O,.
5332,Sentence: 34235,Bad,JJ,O,JJ
5333,Sentence: 34235,weather,NN,O,NN
5334,Sentence: 34235,also,RB,O,RB
5335,Sentence: 34235,was,VBD,O,VBD
5336,Sentence: 34235,said,VBN,O,VBN
5337,Sentence: 34235,to,TO,O,TO
5338,Sentence: 34235,be,VB,O,VB
5339,Sentence: 34235,a,DT,O,DT
5340,Sentence: 34235,factor,NN,O,NN
5341,Sentence: 34235,in,IN,O,IN
5342,Sentence: 34235,the,DT,O,DT
5343,Sentence: 34235,crash,NN,O,NN
5344,Sentence: 34235,of,IN,O,IN
5345,Sentence: 34235,a,DT,O,DT
5346,Sentence: 34235,passenger,NN,O,NN
5347,Sentence: 34235,plane,NN,O,IN
5348,Sentence: 34235,Wednesday,NNP,B-tim,NNP
5349,Sentence: 34235,in,IN,O,IN
5350,Sentence: 34235,the,DT,O,DT
5351,Sentence: 34235,capital,NN,O,NN
5352,Sentence: 34235,",",",",O,","
5353,Sentence: 34235,Islamabad,NNP,B-geo,NNP
5354,Sentence: 34235,.,.,O,.
5355,Sentence: 34236,Iraqi,JJ,B-gpe,JJ
5356,Sentence: 34236,officials,NNS,O,NNS
5357,Sentence: 34236,say,VBP,O,VBP
5358,Sentence: 34236,a,DT,O,DT
5359,Sentence: 34236,car,NN,O,NN
5360,Sentence: 34236,bomb,NN,O,NN
5361,Sentence: 34236,explosion,NN,O,NN
5362,Sentence: 34236,has,VBZ,O,VBZ
5363,Sentence: 34236,killed,VBN,O,VBN
5364,Sentence: 34236,at,IN,O,IN
5365,Sentence: 34236,least,JJS,O,JJS
5366,Sentence: 34236,20,CD,O,CD
5367,Sentence: 34236,people,NNS,O,NNS
5368,Sentence: 34236,in,IN,O,IN
5369,Sentence: 34236,northern,JJ,O,JJ
5370,Sentence: 34236,Baghdad,NNP,B-geo,NNP
5371,Sentence: 34236,.,.,O,.
5372,Sentence: 34237,The,DT,O,DT
5373,Sentence: 34237,blast,NN,O,NN
5374,Sentence: 34237,Thursday,NNP,B-tim,NNP
5375,Sentence: 34237,ripped,VBD,O,NNP
5376,Sentence: 34237,through,IN,O,IN
5377,Sentence: 34237,a,DT,O,DT
5378,Sentence: 34237,crowd,NN,O,NN
5379,Sentence: 34237,near,IN,O,IN
5380,Sentence: 34237,a,DT,O,DT
5381,Sentence: 34237,busy,JJ,O,JJ
5382,Sentence: 34237,shopping,NN,O,NN
5383,Sentence: 34237,area,NN,O,NN
5384,Sentence: 34237,in,IN,O,IN
5385,Sentence: 34237,the,DT,O,DT
5386,Sentence: 34237,mainly,RB,O,NNP
5387,Sentence: 34237,Shi'ite,JJ,O,NNP
5388,Sentence: 34237,neighborhood,NN,O,NN
5389,Sentence: 34237,of,IN,O,IN
5390,Sentence: 34237,Shaab,NNP,B-geo,NNP
5391,Sentence: 34237,.,.,O,.
5392,Sentence: 34238,Iraqi,JJ,B-gpe,JJ
5393,Sentence: 34238,officials,NNS,O,NNS
5394,Sentence: 34238,say,VBP,O,VBP
5395,Sentence: 34238,at,IN,O,IN
5396,Sentence: 34238,least,JJS,O,JJS
5397,Sentence: 34238,four,CD,O,CD
5398,Sentence: 34238,children,NNS,O,NNS
5399,Sentence: 34238,and,CC,O,CC
5400,Sentence: 34238,three,CD,O,CD
5401,Sentence: 34238,women,NNS,O,NNS
5402,Sentence: 34238,are,VBP,O,VBP
5403,Sentence: 34238,among,IN,O,IN
5404,Sentence: 34238,the,DT,O,DT
5405,Sentence: 34238,dead,NN,O,NN
5406,Sentence: 34238,.,.,O,.
5407,Sentence: 34239,At,IN,O,IN
5408,Sentence: 34239,least,JJS,O,JJS
5409,Sentence: 34239,35,CD,O,CD
5410,Sentence: 34239,others,NNS,O,NNS
5411,Sentence: 34239,were,VBD,O,VBD
5412,Sentence: 34239,wounded,VBN,O,VBN
5413,Sentence: 34239,.,.,O,.
5414,Sentence: 34240,On,IN,O,IN
5415,Sentence: 34240,Wednesday,NNP,B-tim,NNP
5416,Sentence: 34240,",",",",O,","
5417,Sentence: 34240,U.S.,NNP,B-geo,NNP
5418,Sentence: 34240,and,CC,O,CC
5419,Sentence: 34240,Iraqi,JJ,B-gpe,JJ
5420,Sentence: 34240,security,NN,O,NN
5421,Sentence: 34240,officials,NNS,O,NNS
5422,Sentence: 34240,said,VBD,O,VBD
5423,Sentence: 34240,the,DT,O,DT
5424,Sentence: 34240,number,NN,O,NN
5425,Sentence: 34240,of,IN,O,IN
5426,Sentence: 34240,insurgent,JJ,O,JJ
5427,Sentence: 34240,attacks,NNS,O,NNS
5428,Sentence: 34240,in,IN,O,IN
5429,Sentence: 34240,Iraq,NNP,B-geo,NNP
5430,Sentence: 34240,has,VBZ,O,VBZ
5431,Sentence: 34240,fallen,VBN,O,VBN
5432,Sentence: 34240,to,TO,O,TO
5433,Sentence: 34240,the,DT,O,DT
5434,Sentence: 34240,lowest,JJS,O,JJ
5435,Sentence: 34240,level,NN,O,NN
5436,Sentence: 34240,in,IN,O,IN
5437,Sentence: 34240,nearly,RB,O,RB
5438,Sentence: 34240,six,CD,B-tim,CD
5439,Sentence: 34240,years,NNS,O,NNS
5440,Sentence: 34240,.,.,O,.
5441,Sentence: 34241,Officials,NNS,O,NNS
5442,Sentence: 34241,acknowledged,VBD,O,VBD
5443,Sentence: 34241,that,IN,O,IN
5444,Sentence: 34241,daily,JJ,O,JJ
5445,Sentence: 34241,attacks,NNS,O,NNS
5446,Sentence: 34241,continue,VBP,O,VBP
5447,Sentence: 34241,in,IN,O,IN
5448,Sentence: 34241,some,DT,O,DT
5449,Sentence: 34241,areas,NNS,O,NNS
5450,Sentence: 34241,",",",",O,","
5451,Sentence: 34241,but,CC,O,CC
5452,Sentence: 34241,military,JJ,O,JJ
5453,Sentence: 34241,spokesman,NN,O,NN
5454,Sentence: 34241,Major,NNP,O,IN
5455,Sentence: 34241,General,NNP,B-per,NNP
5456,Sentence: 34241,David,NNP,I-per,NNP
5457,Sentence: 34241,Perkins,NNP,I-per,NNP
5458,Sentence: 34241,said,VBD,O,VBD
5459,Sentence: 34241,the,DT,O,DT
5460,Sentence: 34241,number,NN,O,NN
5461,Sentence: 34241,of,IN,O,IN
5462,Sentence: 34241,insurgent,JJ,O,JJ
5463,Sentence: 34241,attacks,NNS,O,NNS
5464,Sentence: 34241,has,VBZ,O,VBZ
5465,Sentence: 34241,declined,VBN,O,VBN
5466,Sentence: 34241,90,CD,O,DT
5467,Sentence: 34241,percent,NN,O,NN
5468,Sentence: 34241,since,IN,B-tim,IN
5469,Sentence: 34241,mid-2007,CD,I-tim,NNP
5470,Sentence: 34241,",",",",O,","
5471,Sentence: 34241,when,WRB,O,WRB
5472,Sentence: 34241,the,DT,O,DT
5473,Sentence: 34241,unrest,NN,O,NN
5474,Sentence: 34241,was,VBD,O,VBD
5475,Sentence: 34241,at,IN,O,IN
5476,Sentence: 34241,its,PRP$,O,PRP$
5477,Sentence: 34241,height,NN,O,NN
5478,Sentence: 34241,.,.,O,.
5479,Sentence: 34242,Iraqi,JJ,B-gpe,JJ
5480,Sentence: 34242,police,NNS,O,NN
5481,Sentence: 34242,said,VBD,O,VBD
5482,Sentence: 34242,a,DT,O,DT
5483,Sentence: 34242,roadside,NN,O,NN
5484,Sentence: 34242,bombing,VBG,O,NN
5485,Sentence: 34242,in,IN,O,IN
5486,Sentence: 34242,the,DT,O,DT
5487,Sentence: 34242,northern,JJ,O,JJ
5488,Sentence: 34242,city,NN,O,NN
5489,Sentence: 34242,of,IN,O,IN
5490,Sentence: 34242,Mosul,NNP,B-geo,NNP
5491,Sentence: 34242,Wednesday,NNP,B-tim,NNP
5492,Sentence: 34242,killed,VBD,O,VBD
5493,Sentence: 34242,three,CD,O,CD
5494,Sentence: 34242,children,NNS,O,NNS
5495,Sentence: 34242,on,IN,O,IN
5496,Sentence: 34242,their,PRP$,O,PRP$
5497,Sentence: 34242,way,NN,O,NN
5498,Sentence: 34242,home,NN,O,NN
5499,Sentence: 34242,from,IN,O,IN
5500,Sentence: 34242,school,NN,O,NN
5501,Sentence: 34242,.,.,O,.
5502,Sentence: 34243,The,DT,O,DT
5503,Sentence: 34243,attack,NN,O,NN
5504,Sentence: 34243,is,VBZ,O,VBZ
5505,Sentence: 34243,believed,VBN,O,VBN
5506,Sentence: 34243,to,TO,O,TO
5507,Sentence: 34243,have,VB,O,VB
5508,Sentence: 34243,targeted,VBN,O,VBN
5509,Sentence: 34243,a,DT,O,DT
5510,Sentence: 34243,nearby,JJ,O,JJ
5511,Sentence: 34243,U.S.,NNP,B-geo,NNP
5512,Sentence: 34243,military,JJ,O,JJ
5513,Sentence: 34243,patrol,NN,O,NN
5514,Sentence: 34243,.,.,O,.
5515,Sentence: 34244,Uniformed,JJ,O,CD
5516,Sentence: 34244,gunmen,NNS,O,NNS
5517,Sentence: 34244,have,VBP,O,VBP
5518,Sentence: 34244,kidnapped,VBN,O,VBN
5519,Sentence: 34244,the,DT,O,DT
5520,Sentence: 34244,chief,NN,O,NN
5521,Sentence: 34244,of,IN,O,IN
5522,Sentence: 34244,Iraq,NNP,B-geo,NNP
5523,Sentence: 34244,'s,POS,O,POS
5524,Sentence: 34244,Olympic,NNP,O,NNP
5525,Sentence: 34244,Committee,NNP,B-org,NNP
5526,Sentence: 34244,along,IN,O,IN
5527,Sentence: 34244,with,IN,O,IN
5528,Sentence: 34244,some,DT,O,DT
5529,Sentence: 34244,30,CD,O,CD
5530,Sentence: 34244,other,JJ,O,JJ
5531,Sentence: 34244,sports,NNS,O,NN
5532,Sentence: 34244,officials,NNS,O,NNS
5533,Sentence: 34244,and,CC,O,CC
5534,Sentence: 34244,bodyguards,NNS,O,NNS
5535,Sentence: 34244,.,.,O,.
5536,Sentence: 34245,Ahmed,NNP,B-per,NNP
5537,Sentence: 34245,al-Hadjiya,NNP,I-per,NNP
5538,Sentence: 34245,and,CC,O,CC
5539,Sentence: 34245,the,DT,O,DT
5540,Sentence: 34245,others,NNS,O,NNS
5541,Sentence: 34245,were,VBD,O,VBD
5542,Sentence: 34245,kidnapped,VBN,O,VBN
5543,Sentence: 34245,Saturday,NNP,B-tim,NNP
5544,Sentence: 34245,afternoon,NN,I-tim,NN
5545,Sentence: 34245,from,IN,O,IN
5546,Sentence: 34245,a,DT,O,DT
5547,Sentence: 34245,conference,NN,O,NN
5548,Sentence: 34245,center,NN,O,NN
5549,Sentence: 34245,in,IN,O,IN
5550,Sentence: 34245,Baghdad,NNP,B-geo,NNP
5551,Sentence: 34245,where,WRB,O,WRB
5552,Sentence: 34245,they,PRP,O,PRP
5553,Sentence: 34245,were,VBD,O,VBD
5554,Sentence: 34245,holding,VBG,O,VBG
5555,Sentence: 34245,a,DT,O,DT
5556,Sentence: 34245,meeting,NN,O,NN
5557,Sentence: 34245,.,.,O,.
5558,Sentence: 34246,Gunmen,NNS,O,NNS
5559,Sentence: 34246,stormed,VBD,O,IN
5560,Sentence: 34246,the,DT,O,DT
5561,Sentence: 34246,building,NN,O,NN
5562,Sentence: 34246,",",",",O,","
5563,Sentence: 34246,blindfolded,VBD,O,NNP
5564,Sentence: 34246,and,CC,O,CC
5565,Sentence: 34246,handcuffed,VBD,O,VBD
5566,Sentence: 34246,the,DT,O,DT
5567,Sentence: 34246,hostages,NNS,O,NN
5568,Sentence: 34246,",",",",O,","
5569,Sentence: 34246,then,RB,O,RB
5570,Sentence: 34246,drove,VBD,O,VBD
5571,Sentence: 34246,them,PRP,O,PRP
5572,Sentence: 34246,away,RB,O,RB
5573,Sentence: 34246,in,IN,O,IN
5574,Sentence: 34246,a,DT,O,DT
5575,Sentence: 34246,convoy,NN,O,NN
5576,Sentence: 34246,of,IN,O,IN
5577,Sentence: 34246,vehicles,NNS,O,NNS
5578,Sentence: 34246,.,.,O,.
5579,Sentence: 34247,The,DT,O,DT
5580,Sentence: 34247,bodies,NNS,O,NNS
5581,Sentence: 34247,of,IN,O,IN
5582,Sentence: 34247,two,CD,O,CD
5583,Sentence: 34247,bodyguards,NNS,O,NNS
5584,Sentence: 34247,were,VBD,O,VBD
5585,Sentence: 34247,found,VBN,O,VBN
5586,Sentence: 34247,later,RB,O,RB
5587,Sentence: 34247,dumped,VBN,O,VBN
5588,Sentence: 34247,along,IN,O,IN
5589,Sentence: 34247,a,DT,O,DT
5590,Sentence: 34247,street,NN,O,NN
5591,Sentence: 34247,.,.,O,.
5592,Sentence: 34248,The,DT,O,DT
5593,Sentence: 34248,International,NNP,O,NNP
5594,Sentence: 34248,Olympic,NNP,O,NNP
5595,Sentence: 34248,Committee,NNP,B-org,NNP
5596,Sentence: 34248,in,IN,O,IN
5597,Sentence: 34248,Geneva,NNP,B-geo,NNP
5598,Sentence: 34248,condemned,VBD,O,VBD
5599,Sentence: 34248,the,DT,O,DT
5600,Sentence: 34248,kidnappings,NNS,O,NN
5601,Sentence: 34248,and,CC,O,CC
5602,Sentence: 34248,called,VBN,O,VBD
5603,Sentence: 34248,for,IN,O,IN
5604,Sentence: 34248,the,DT,O,DT
5605,Sentence: 34248,immediate,JJ,O,JJ
5606,Sentence: 34248,release,NN,O,NN
5607,Sentence: 34248,of,IN,O,IN
5608,Sentence: 34248,the,DT,O,DT
5609,Sentence: 34248,sports,NNS,O,JJ
5610,Sentence: 34248,officials,NNS,O,NNS
5611,Sentence: 34248,.,.,O,.
5612,Sentence: 34249,The,DT,O,DT
5613,Sentence: 34249,kidnappings,NNS,O,NN
5614,Sentence: 34249,came,VBD,O,VBD
5615,Sentence: 34249,after,IN,O,IN
5616,Sentence: 34249,Iraq,NNP,B-geo,NNP
5617,Sentence: 34249,'s,POS,O,POS
5618,Sentence: 34249,parliament,NN,O,NN
5619,Sentence: 34249,voted,VBD,O,VBD
5620,Sentence: 34249,to,TO,O,TO
5621,Sentence: 34249,extend,VB,O,VB
5622,Sentence: 34249,a,DT,O,DT
5623,Sentence: 34249,state,NN,O,NN
5624,Sentence: 34249,of,IN,O,IN
5625,Sentence: 34249,emergency,NN,O,NN
5626,Sentence: 34249,for,IN,O,IN
5627,Sentence: 34249,30,CD,B-tim,CD
5628,Sentence: 34249,days,NNS,O,NNS
5629,Sentence: 34249,in,IN,O,IN
5630,Sentence: 34249,an,DT,O,DT
5631,Sentence: 34249,effort,NN,O,NN
5632,Sentence: 34249,to,TO,O,TO
5633,Sentence: 34249,quell,VB,O,VB
5634,Sentence: 34249,sectarian,JJ,O,JJ
5635,Sentence: 34249,violence,NN,O,NN
5636,Sentence: 34249,and,CC,O,CC
5637,Sentence: 34249,insurgent,JJ,O,JJ
5638,Sentence: 34249,attacks,NNS,O,NNS
5639,Sentence: 34249,.,.,O,.
5640,Sentence: 34250,Elsewhere,RB,O,RB
5641,Sentence: 34250,",",",",O,","
5642,Sentence: 34250,fifteen,CD,O,JJ
5643,Sentence: 34250,people,NNS,O,NNS
5644,Sentence: 34250,died,VBD,O,VBD
5645,Sentence: 34250,in,IN,O,IN
5646,Sentence: 34250,clashes,NNS,O,NNS
5647,Sentence: 34250,and,CC,O,CC
5648,Sentence: 34250,bombings,NNS,O,NNS
5649,Sentence: 34250,",",",",O,","
5650,Sentence: 34250,including,VBG,O,VBG
5651,Sentence: 34250,two,CD,O,CD
5652,Sentence: 34250,American,JJ,B-gpe,JJ
5653,Sentence: 34250,soldiers,NNS,O,NNS
5654,Sentence: 34250,.,.,O,.
5655,Sentence: 34251,Army,NNP,B-org,CD
5656,Sentence: 34251,officials,NNS,O,NNS
5657,Sentence: 34251,in,IN,O,IN
5658,Sentence: 34251,the,DT,O,DT
5659,Sentence: 34251,Democratic,JJ,B-geo,JJ
5660,Sentence: 34251,Republic,NNP,I-geo,NN
5661,Sentence: 34251,of,IN,I-geo,IN
5662,Sentence: 34251,Congo,NNP,I-geo,NNP
5663,Sentence: 34251,say,VBP,O,VBP
5664,Sentence: 34251,several,JJ,O,JJ
5665,Sentence: 34251,days,NNS,O,NNS
5666,Sentence: 34251,of,IN,O,IN
5667,Sentence: 34251,skirmishes,NNS,O,NN
5668,Sentence: 34251,with,IN,O,IN
5669,Sentence: 34251,rebel,JJ,O,JJ
5670,Sentence: 34251,militias,NNS,O,NNS
5671,Sentence: 34251,have,VBP,O,VBP
5672,Sentence: 34251,killed,VBN,O,VBN
5673,Sentence: 34251,at,IN,O,IN
5674,Sentence: 34251,least,JJS,O,JJS
5675,Sentence: 34251,23,CD,O,CD
5676,Sentence: 34251,fighters,NNS,O,NNS
5677,Sentence: 34251,",",",",O,","
5678,Sentence: 34251,mostly,RB,O,RB
5679,Sentence: 34251,among,IN,O,IN
5680,Sentence: 34251,the,DT,O,DT
5681,Sentence: 34251,militias,NNS,O,NN
5682,Sentence: 34251,.,.,O,.
5683,Sentence: 34252,The,DT,O,DT
5684,Sentence: 34252,fighting,NN,O,NN
5685,Sentence: 34252,was,VBD,O,VBD
5686,Sentence: 34252,in,IN,O,IN
5687,Sentence: 34252,North,NNP,B-geo,NNP
5688,Sentence: 34252,Kivu,NNP,I-geo,NNP
5689,Sentence: 34252,province,NN,O,NN
5690,Sentence: 34252,",",",",O,","
5691,Sentence: 34252,near,IN,O,IN
5692,Sentence: 34252,the,DT,O,DT
5693,Sentence: 34252,DRC,NNP,B-org,NNP
5694,Sentence: 34252,'s,POS,O,POS
5695,Sentence: 34252,eastern,JJ,O,JJ
5696,Sentence: 34252,border,NN,O,NN
5697,Sentence: 34252,with,IN,O,IN
5698,Sentence: 34252,Rwanda,NNP,B-org,NNP
5699,Sentence: 34252,and,CC,I-org,CC
5700,Sentence: 34252,Uganda,NNP,I-org,NNP
5701,Sentence: 34252,.,.,O,.
5702,Sentence: 34253,Despite,IN,O,IN
5703,Sentence: 34253,the,DT,O,DT
5704,Sentence: 34253,presence,NN,O,NN
5705,Sentence: 34253,of,IN,O,IN
5706,Sentence: 34253,"17,000",CD,O,NNP
5707,Sentence: 34253,U.N.,NNP,B-org,NNP
5708,Sentence: 34253,peacekeeping,NN,O,NN
5709,Sentence: 34253,soldiers,NNS,O,NNS
5710,Sentence: 34253,",",",",O,","
5711,Sentence: 34253,bands,NNS,O,VBG
5712,Sentence: 34253,of,IN,O,IN
5713,Sentence: 34253,foreign,JJ,O,JJ
5714,Sentence: 34253,and,CC,O,CC
5715,Sentence: 34253,domestic,JJ,O,JJ
5716,Sentence: 34253,militia,NN,O,NN
5717,Sentence: 34253,fighters,NNS,O,NNS
5718,Sentence: 34253,still,RB,O,RB
5719,Sentence: 34253,terrorize,VBP,O,IN
5720,Sentence: 34253,the,DT,O,DT
5721,Sentence: 34253,country,NN,O,NN
5722,Sentence: 34253,'s,POS,O,POS
5723,Sentence: 34253,east,NN,O,NN
5724,Sentence: 34253,.,.,O,.
5725,Sentence: 34254,The,DT,O,DT
5726,Sentence: 34254,Rwandan,JJ,B-gpe,NNP
5727,Sentence: 34254,Hutu,NNP,O,NNP
5728,Sentence: 34254,militia,NN,O,NN
5729,Sentence: 34254,",",",",O,","
5730,Sentence: 34254,the,DT,O,DT
5731,Sentence: 34254,Democratic,JJ,B-geo,JJ
5732,Sentence: 34254,Forces,NNS,I-geo,NNS
5733,Sentence: 34254,for,IN,O,IN
5734,Sentence: 34254,the,DT,O,DT
5735,Sentence: 34254,Liberation,NN,B-org,NN
5736,Sentence: 34254,of,IN,I-org,IN
5737,Sentence: 34254,Rwanda,NNP,I-org,NNP
5738,Sentence: 34254,or,CC,O,CC
5739,Sentence: 34254,FLDR,NNP,B-org,NNP
5740,Sentence: 34254,",",",",O,","
5741,Sentence: 34254,has,VBZ,O,VBZ
5742,Sentence: 34254,operated,VBN,O,VBN
5743,Sentence: 34254,in,IN,O,IN
5744,Sentence: 34254,eastern,JJ,O,JJ
5745,Sentence: 34254,DRC,NNP,B-org,NN
5746,Sentence: 34254,since,IN,O,IN
5747,Sentence: 34254,fleeing,VBG,O,DT
5748,Sentence: 34254,Rwanda,NNP,B-org,NN
5749,Sentence: 34254,in,IN,O,IN
5750,Sentence: 34254,1994,CD,B-tim,CD
5751,Sentence: 34254,",",",",O,","
5752,Sentence: 34254,when,WRB,O,WRB
5753,Sentence: 34254,many,NN,O,JJ
5754,Sentence: 34254,of,IN,O,IN
5755,Sentence: 34254,them,PRP,O,PRP
5756,Sentence: 34254,took,VBD,O,VBD
5757,Sentence: 34254,part,NN,O,NN
5758,Sentence: 34254,in,IN,O,IN
5759,Sentence: 34254,the,DT,O,DT
5760,Sentence: 34254,slaughter,NN,O,NN
5761,Sentence: 34254,of,IN,O,IN
5762,Sentence: 34254,some,DT,O,DT
5763,Sentence: 34254,"8,00,000",CD,O,JJ
5764,Sentence: 34254,people,NNS,O,NNS
5765,Sentence: 34254,.,.,O,.
5766,Sentence: 34255,The,DT,O,DT
5767,Sentence: 34255,DRC,NNP,B-org,NNP
5768,Sentence: 34255,is,VBZ,O,VBZ
5769,Sentence: 34255,struggling,VBG,O,VBN
5770,Sentence: 34255,to,TO,O,TO
5771,Sentence: 34255,rebuild,VB,O,VB
5772,Sentence: 34255,after,IN,O,IN
5773,Sentence: 34255,a,DT,O,DT
5774,Sentence: 34255,civil,JJ,O,JJ
5775,Sentence: 34255,war,NN,O,NN
5776,Sentence: 34255,from,IN,B-tim,IN
5777,Sentence: 34255,1998,CD,I-tim,CD
5778,Sentence: 34255,to,TO,I-tim,TO
5779,Sentence: 34255,2002,CD,I-tim,CD
5780,Sentence: 34255,",",",",O,","
5781,Sentence: 34255,when,WRB,O,WRB
5782,Sentence: 34255,approximately,RB,O,DT
5783,Sentence: 34255,four,CD,O,CD
5784,Sentence: 34255,million,CD,O,CD
5785,Sentence: 34255,died,VBD,O,NNS
5786,Sentence: 34255,",",",",O,","
5787,Sentence: 34255,mostly,RB,O,RB
5788,Sentence: 34255,from,IN,O,IN
5789,Sentence: 34255,hunger,NN,O,NNP
5790,Sentence: 34255,and,CC,O,CC
5791,Sentence: 34255,disease,NN,O,NN
5792,Sentence: 34255,.,.,O,.
5793,Sentence: 34256,However,RB,O,RB
5794,Sentence: 34256,",",",",O,","
5795,Sentence: 34256,violence,NN,O,NN
5796,Sentence: 34256,continues,VBZ,O,VBZ
5797,Sentence: 34256,in,IN,O,IN
5798,Sentence: 34256,the,DT,O,DT
5799,Sentence: 34256,country,NN,O,NN
5800,Sentence: 34256,'s,POS,O,POS
5801,Sentence: 34256,east,JJ,O,NN
5802,Sentence: 34256,",",",",O,","
5803,Sentence: 34256,despite,IN,O,IN
5804,Sentence: 34256,a,DT,O,DT
5805,Sentence: 34256,peace,NN,O,NN
5806,Sentence: 34256,deal,NN,O,NN
5807,Sentence: 34256,in,IN,O,IN
5808,Sentence: 34256,2003,CD,B-tim,CD
5809,Sentence: 34256,.,.,O,.
5810,Sentence: 34257,U.S.,NNP,B-org,NNP
5811,Sentence: 34257,Army,NNP,I-org,NNP
5812,Sentence: 34257,dog,NN,O,NNP
5813,Sentence: 34257,handler,NN,O,NNP
5814,Sentence: 34257,Sergeant,NN,O,NNP
5815,Sentence: 34257,Michael,NNP,B-per,NNP
5816,Sentence: 34257,Smith,NNP,I-per,NNP
5817,Sentence: 34257,has,VBZ,O,VBZ
5818,Sentence: 34257,admitted,VBN,O,VBN
5819,Sentence: 34257,to,TO,O,TO
5820,Sentence: 34257,using,VBG,O,VB
5821,Sentence: 34257,his,PRP$,O,PRP$
5822,Sentence: 34257,canine,NN,O,NN
5823,Sentence: 34257,to,TO,O,TO
5824,Sentence: 34257,scare,VB,O,VB
5825,Sentence: 34257,Iraqi,JJ,B-gpe,JJ
5826,Sentence: 34257,detainees,NNS,O,NNS
5827,Sentence: 34257,into,IN,O,IN
5828,Sentence: 34257,soiling,VBG,O,DT
5829,Sentence: 34257,themselves,PRP,O,NN
5830,Sentence: 34257,",",",",O,","
5831,Sentence: 34257,according,VBG,O,VBG
5832,Sentence: 34257,to,TO,O,TO
5833,Sentence: 34257,witness,NN,O,VB
5834,Sentence: 34257,testimony,NN,O,DT
5835,Sentence: 34257,Tuesday,NNP,B-tim,NNP
5836,Sentence: 34257,.,.,O,.
5837,Sentence: 34258,The,DT,O,DT
5838,Sentence: 34258,24-year-old,JJ,O,JJ
5839,Sentence: 34258,Smith,NNP,B-per,NN
5840,Sentence: 34258,is,VBZ,O,VBZ
5841,Sentence: 34258,charged,VBN,O,VBN
5842,Sentence: 34258,with,IN,O,IN
5843,Sentence: 34258,13,CD,O,CD
5844,Sentence: 34258,counts,NNS,O,NNS
5845,Sentence: 34258,of,IN,O,IN
5846,Sentence: 34258,abuse,NN,O,NN
5847,Sentence: 34258,during,IN,O,IN
5848,Sentence: 34258,his,PRP$,O,PRP$
5849,Sentence: 34258,time,NN,O,NN
5850,Sentence: 34258,at,IN,O,IN
5851,Sentence: 34258,Abu,NNP,B-art,NNP
5852,Sentence: 34258,Ghraib,NNP,I-art,NNP
5853,Sentence: 34258,prison,NN,O,NN
5854,Sentence: 34258,",",",",O,","
5855,Sentence: 34258,located,VBN,O,DT
5856,Sentence: 34258,just,RB,O,NN
5857,Sentence: 34258,outside,IN,O,IN
5858,Sentence: 34258,Baghdad,NNP,B-geo,NNP
5859,Sentence: 34258,.,.,O,.
5860,Sentence: 34259,If,IN,O,VBZ
5861,Sentence: 34259,convicted,VBN,O,VBN
5862,Sentence: 34259,on,IN,O,IN
5863,Sentence: 34259,all,DT,O,DT
5864,Sentence: 34259,counts,NNS,O,NN
5865,Sentence: 34259,",",",",O,","
5866,Sentence: 34259,he,PRP,O,PRP
5867,Sentence: 34259,faces,VBZ,O,VBZ
5868,Sentence: 34259,24.5,CD,O,JJ
5869,Sentence: 34259,years,NNS,O,NNS
5870,Sentence: 34259,in,IN,O,IN
5871,Sentence: 34259,prison,NN,O,NN
5872,Sentence: 34259,.,.,O,.
5873,Sentence: 34260,Witness,NN,O,IN
5874,Sentence: 34260,John,NNP,B-per,NNP
5875,Sentence: 34260,Ketzer,NNP,I-per,VBZ
5876,Sentence: 34260,also,RB,O,RB
5877,Sentence: 34260,worked,VBD,O,VBN
5878,Sentence: 34260,at,IN,O,IN
5879,Sentence: 34260,Abu,NNP,B-art,NNP
5880,Sentence: 34260,Ghraib,NNP,I-art,NNP
5881,Sentence: 34260,",",",",O,","
5882,Sentence: 34260,and,CC,O,CC
5883,Sentence: 34260,says,VBZ,O,VBZ
5884,Sentence: 34260,the,DT,O,DT
5885,Sentence: 34260,two,CD,O,CD
5886,Sentence: 34260,had,VBD,O,VBD
5887,Sentence: 34260,a,DT,O,DT
5888,Sentence: 34260,contest,NN,O,NN
5889,Sentence: 34260,to,TO,O,TO
5890,Sentence: 34260,see,VB,O,VB
5891,Sentence: 34260,if,IN,O,IN
5892,Sentence: 34260,they,PRP,O,PRP
5893,Sentence: 34260,could,MD,O,MD
5894,Sentence: 34260,force,VB,O,VB
